stabf,new_stabf
0,5.264836e-09
1,2.969385e-06
0,1.192862e-11
0,2.700123e-08
0,8.0172313e-10
1,0.64199495
0,2.0379329e-07
0,4.1909554e-10
0,1.6219012e-07
0,6.2770127e-09
0,3.8025798e-12
0,4.244464e-08
0,1.948129e-09
0,3.624432e-10
0,4.8748017e-08
0,1.4645293e-09
0,3.6377342e-11
1,0.99572027
1,8.286039e-12
1,0.060817085
1,1.7439024e-08
0,3.7351873e-09
1,1.0735967e-05
0,1.6336524e-07
1,2.0537886e-06
0,1.1720989e-12
0,8.328199e-09
1,1.304057e-11
1,3.1710726e-07
0,1.7725402e-09
1,3.7526598e-07
0,2.7256014e-08
0,9.403626e-10
1,7.8163714e-07
0,8.974888e-09
0,1.0762407e-09
0,9.194914e-08
0,2.3541033e-10
0,6.871617e-10
0,5.775593e-08
0,1.9666973e-11
0,7.866379e-10
0,5.302136e-07
0,6.2226413e-10
1,5.6169795e-11
0,2.5798772e-09
1,4.5557362e-09
0,3.4039764e-09
0,5.6965913e-08
1,0.9947401
0,2.8836271e-09
1,6.9359047e-09
1,1.6149188e-05
0,6.0977165e-08
0,6.2259225e-08
0,8.404904e-10
0,2.7809064e-09
0,2.0500851e-13
1,4.0784528e-07
1,2.3758693e-09
0,4.76451e-09
0,2.2787558e-11
0,0.0018211483
1,1.0369395e-06
1,6.3393615e-09
1,6.27085e-09
1,1.045545e-08
0,1.1312742e-07
1,3.730775e-06
0,2.4273472e-11
1,0.00046774116
0,3.512317e-10
1,0.00054632983
0,1.8408604e-08
1,4.593202e-09
1,2.20731e-08
1,2.0380109e-09
0,4.1585235e-10
0,9.296822e-09
0,4.9576737e-08
1,5.7799898e-08
0,3.4476363e-10
0,3.1346808e-10
0,1.4526507e-08
0,2.4111117e-07
0,1.7692361e-10
1,3.1675102e-06
0,3.2003715e-08
0,6.6504995e-14
0,3.9787892e-08
1,3.065898e-11
0,4.5950636e-11
0,4.1232397e-08
1,1.8025816e-08
0,3.2938614e-11
0,1.06110745e-11
0,3.789484e-11
0,7.0401943e-06
0,2.6374048e-06
0,8.520741e-12
0,2.235443e-08
0,2.3490283e-12
0,5.084968e-09
0,3.6256143e-10
0,6.742246e-09
0,6.0111044e-10
0,4.5818442e-09
0,4.707194e-10
0,5.2004455e-12
1,1.34095e-06
1,8.7242006e-07
0,8.311378e-09
1,7.340108e-10
0,5.227775e-08
0,2.9854677e-10
1,1.4994482e-07
0,3.9052043e-12
0,3.9751404e-07
0,6.931318e-08
0,3.0384002e-09
1,2.7181184e-06
1,1.3570469e-08
0,4.6482937e-09
0,6.231922e-12
0,1.6196908e-07
0,7.131156e-08
0,1.7850724e-10
0,2.8413621e-10
0,9.129752e-11
0,1.3029332e-07
0,4.1333737e-07
1,5.8156974e-07
0,9.628223e-10
1,4.0958394e-06
0,1.8414029e-10
0,3.3344325e-10
1,9.617318e-07
0,1.0101004e-08
0,1.3275181e-09
0,2.4061248e-07
0,7.469476e-10
0,3.8012317e-07
1,1.5769142e-10
0,9.06742e-10
1,3.6706754e-10
0,2.4861868e-10
0,1.2571424e-09
0,6.68756e-08
0,2.5908045e-09
1,1.3078849e-06
0,4.411752e-08
1,4.6217985e-09
1,0.004068008
0,1.1856192e-05
1,0.2649081
0,0.00020421248
1,9.430162e-08
0,6.1678956e-10
0,7.4714063e-07
0,1.6028878e-07
1,3.3909384e-09
0,3.7305163e-09
0,7.112503e-09
1,5.628883e-06
0,4.5777543e-07
0,5.6313075e-07
0,1.0701076e-10
0,3.6365673e-08
0,2.9932006e-13
0,1.897229e-11
1,3.3466135e-06
1,6.5258626e-10
0,1.641886e-08
1,8.1893875e-10
0,2.1221835e-11
0,1.2524681e-09
0,2.5612861e-08
0,2.4056888e-07
0,2.4928035e-08
0,0.00028743086
0,7.018169e-10
1,9.286109e-11
0,9.904255e-08
0,9.391334e-09
0,6.360696e-11
0,9.579474e-11
0,4.428546e-08
0,4.8904848e-08
1,1.9580316e-06
1,1.308274e-06
0,3.0015543e-12
0,1.0048053e-10
0,1.4993862e-08
1,7.9267454e-10
0,2.3236404e-09
0,1.0396676e-10
1,1.0889078e-06
0,5.632348e-09
1,1.9619645e-08
0,9.865567e-08
1,6.678562e-06
1,1.07583524e-07
0,1.6542293e-07
1,7.983916e-11
0,1.617518e-10
0,5.146475e-10
0,2.6733577e-08
0,6.597214e-09
0,7.791293e-12
0,5.540517e-11
0,1.17219e-09
0,1.0691747e-07
0,4.3536798e-07
0,6.5526193e-09
0,2.4916588e-07
0,1.2700803e-12
0,1.6771265e-08
1,1.0460206e-10
0,2.62821e-11
0,3.2669942e-07
1,9.1430314e-07
0,1.4055634e-09
0,7.480594e-11
1,0.0016522785
0,8.414512e-10
0,5.820389e-09
0,7.054152e-09
0,4.967475e-10
0,9.043347e-09
0,1.3131097e-07
0,1.615419e-09
0,8.347872e-09
1,1.9374136e-08
1,2.1627352e-07
0,4.671123e-14
0,2.2980579e-10
0,2.8641078e-09
0,1.6130453e-09
1,4.0136527e-08
0,1.01719024e-07
0,2.7156487e-08
1,2.0108126e-09
1,7.831293e-09
1,0.03158273
0,8.5174115e-08
0,3.0446788e-08
0,1.8407542e-09
1,0.025049493
1,8.444804e-10
0,4.4166622e-11
0,1.3264456e-12
1,6.9618454e-07
0,1.4046554e-12
1,1.4186856e-09
0,6.394842e-11
0,1.5958615e-10
0,2.5465506e-12
1,6.5782933e-07
0,9.965719e-10
0,2.780059e-08
1,0.25704244
1,3.2270177e-07
0,7.801598e-12
1,4.1176423e-05
0,1.8250668e-10
0,1.8185325e-08
0,5.362505e-09
1,0.002366895
0,1.7366689e-07
1,1.0219539e-09
0,1.1373446e-08
0,2.204456e-09
1,0.748364
0,4.235267e-09
1,3.1317494e-08
0,7.660383e-12
0,8.8510577e-10
0,1.3080541e-09
0,8.685071e-08
0,4.4269076e-08
0,1.1545607e-09
0,1.3640104e-10
1,2.8186303e-06
0,1.3429428e-10
1,3.5002438e-06
1,7.4107445e-09
0,1.4880553e-12
1,3.1494247e-09
0,2.3305753e-07
1,5.78034e-09
0,1.5784549e-10
0,1.5410153e-08
0,2.2856944e-11
1,2.8976823e-08
0,1.835027e-12
1,1.6199735e-07
0,1.8855426e-09
1,0.8514028
1,7.5863725e-12
1,0.0005454138
0,4.3211563e-09
0,1.762557e-10
0,5.2010485e-09
1,1.4382342e-06
0,3.6943393e-07
0,9.329017e-11
0,9.104376e-12
0,1.114898e-07
0,6.383554e-08
1,5.2935586e-11
1,1.2200535e-07
0,8.257172e-06
1,4.809082e-13
0,7.013766e-10
0,1.8245986e-08
0,3.2614086e-08
1,0.5118493
1,1.7683867e-09
0,6.827465e-12
0,1.3092272e-09
1,7.3227024e-09
0,4.3443148e-07
1,1.1802716e-08
0,1.8740577e-06
0,4.7108724e-08
0,5.1528035e-09
0,2.4345664e-11
1,1.4059532e-07
1,1.5114853e-09
1,3.4220895e-07
0,5.5351956e-10
1,2.2948978e-08
0,5.147584e-10
1,7.8345e-06
0,8.072421e-11
0,8.688008e-11
1,0.08054417
0,8.298828e-10
0,1.0071698e-09
0,2.9989597e-10
0,8.508412e-09
1,3.3482723e-07
0,4.1337475e-10
0,4.5893337e-08
0,4.772857e-10
0,2.6367837e-09
0,1.7065716e-08
0,1.4241676e-09
0,7.8926774e-07
0,4.1823355e-08
0,9.437505e-12
0,3.5878966e-13
0,7.07409e-10
0,1.6301312e-08
0,1.6419338e-07
1,1.4028877e-09
0,9.940471e-10
0,5.6525884e-10
1,1.4736845e-08
0,7.826549e-08
1,3.3557976e-07
1,1.7119802e-08
0,7.327599e-11
0,2.006009e-09
1,1.0722009e-08
1,1.1944186e-06
0,4.388906e-07
0,3.194057e-10
0,7.042368e-11
1,1.0107334e-06
1,1.5009599e-08
1,3.8593155e-09
1,2.7580216e-10
1,0.00069219223
0,1.6470015e-08
0,1.4073921e-10
0,6.034196e-09
1,2.7447895e-08
0,7.544547e-10
0,6.139418e-06
1,2.2746019e-07
0,7.730425e-08
1,1.5187291e-05
0,1.9571319e-08
0,5.858958e-10
0,5.6855953e-08
1,1.8854212e-08
0,1.3825228e-11
0,1.5296356e-08
1,9.682226e-08
0,9.5386445e-09
0,1.9613217e-11
0,1.21051e-12
0,1.9585846e-08
0,1.15354094e-10
1,6.5172564e-05
1,1.7029591e-12
1,2.8908048e-07
1,0.00023760265
0,1.8850463e-09
1,5.7542184e-05
1,7.585779e-08
0,7.314439e-09
0,4.8070103e-09
1,4.086094e-06
0,4.6347703e-11
1,0.00033062208
0,3.7893483e-14
0,2.770705e-12
0,1.2786959e-10
1,7.335951e-07
0,8.771477e-11
1,6.6543104e-09
1,3.342244e-05
1,0.0036391686
1,5.626947e-09
0,6.896841e-10
0,2.1055987e-06
1,0.0046889316
1,1.2622947e-11
0,2.4293564e-08
1,5.7782923e-08
0,1.325738e-11
0,1.8792209e-08
0,4.6628656e-09
0,3.4416207e-08
1,7.984617e-11
1,0.12068768
1,3.7064878e-05
0,3.0141802e-09
0,6.0774085e-12
0,1.1374144e-07
1,8.93338e-11
0,4.453959e-08
0,1.9196981e-12
1,7.030105e-07
1,1.7380687e-11
0,7.3753256e-08
0,2.0361046e-08
1,3.0513211e-10
0,5.888096e-10
1,5.337945e-07
0,1.9458561e-09
0,1.8045526e-08
1,9.433878e-10
0,1.3380812e-08
0,2.70797e-10
1,8.277814e-06
0,8.149498e-10
0,7.801633e-11
0,2.8564426e-09
1,1.9037075e-10
0,6.2747085e-11
1,1.0657014e-05
0,5.1171495e-10
0,1.1550264e-11
0,1.05015616e-07
0,1.0227405e-07
0,5.193554e-09
0,9.59968e-08
0,1.6020937e-08
0,1.3171226e-12
0,4.143016e-09
0,1.350712e-09
0,7.732018e-08
0,1.472194e-10
0,5.6172233e-08
0,6.0165206e-09
0,4.3332255e-07
0,6.305334e-12
0,1.9931143e-09
0,1.8936573e-11
0,5.626514e-10
1,1.3322233e-09
1,1.2395141e-06
0,1.1818473e-10
1,3.151073e-08
0,1.0398114e-08
0,4.3041848e-10
1,1.843232e-08
0,1.20595894e-11
1,0.94536924
0,8.089199e-09
0,1.0784614e-06
0,2.3983677e-07
1,8.225189e-10
0,6.4498346e-10
0,8.34224e-12
0,1.3208855e-09
0,1.2282776e-10
0,2.5906968e-12
0,6.494988e-06
0,1.4474e-10
0,4.788571e-09
0,7.026321e-11
0,1.6509102e-09
1,1.133879e-08
0,1.9189834e-09
0,1.0143149e-08
0,1.0319625e-10
1,5.8880396e-05
0,2.9809113e-09
0,1.397217e-11
0,1.5490054e-14
1,1.2113674e-07
0,3.2825507e-09
0,5.375593e-09
0,1.1151692e-09
0,1.6545206e-05
1,4.4012554e-06
0,5.3440283e-11
1,7.35569e-11
1,2.3995245e-08
0,8.765042e-10
0,1.0501547e-10
1,2.019262e-07
1,7.5589423e-07
0,3.2297307e-09
0,9.153229e-09
1,1.3527911e-07
0,1.6589546e-07
1,3.7366252e-07
0,6.430591e-12
0,1.7801052e-06
1,0.5661674
0,1.821101e-08
1,0.08069725
1,0.0002967952
0,5.2197782e-14
0,4.6245535e-11
0,3.5273194e-06
1,6.355733e-08
1,1.4853566e-07
1,0.17784119
0,1.7446743e-08
0,1.9730251e-10
0,1.3640795e-08
1,4.265738e-11
1,1.774121e-06
1,2.7108667e-08
0,1.9479494e-10
0,9.880611e-09
0,1.9425483e-09
0,3.455452e-09
1,2.5114876e-08
0,4.6148396e-09
0,2.1979751e-08
1,3.8068147e-06
0,3.078608e-11
1,9.248469e-09
0,1.2551163e-11
0,3.5278696e-12
0,1.7630333e-11
0,8.9248e-10
1,4.3783416e-10
0,1.9093427e-07
0,1.917414e-09
0,1.9805682e-08
0,3.4308445e-09
1,1.4469019e-08
0,3.68164e-11
0,4.218546e-09
0,2.034986e-12
0,7.013863e-09
0,2.536821e-08
0,2.320416e-09
1,1.6341035e-08
0,6.890414e-09
0,9.335359e-10
0,1.00751504e-10
1,0.22938865
0,9.9353606e-08
0,6.135402e-11
1,3.2502367e-08
0,7.983698e-12
0,4.694554e-09
1,6.026332e-07
0,5.2759365e-08
1,1.4544562e-11
1,2.3748753e-05
0,1.195706e-07
1,1.7991767e-09
0,7.358489e-09
1,0.00024085266
1,1.8845049e-07
0,3.7745404e-13
1,8.7702654e-07
0,3.6844068e-07
0,2.8947266e-12
0,1.3753237e-12
1,1.8137617e-09
0,1.0578952e-09
0,3.642617e-14
1,4.1480078e-08
1,1.1481533e-08
0,3.08924e-09
0,1.6108592e-09
0,1.7183195e-09
0,1.232105e-13
0,1.4109985e-11
1,6.696514e-07
0,7.3519544e-08
0,5.8259667e-07
0,5.1908625e-08
0,1.9743325e-09
1,4.0451506e-10
0,4.4675395e-11
0,5.5251577e-09
0,1.5462788e-09
0,3.480415e-06
1,0.00516421
1,1.5197226e-07
0,2.3983554e-10
0,1.953954e-08
1,3.893739e-06
1,8.036726e-05
0,3.665493e-09
1,5.717818e-08
0,4.7236803e-10
0,5.3398185e-07
0,3.5074916e-09
0,2.636433e-08
0,2.2098605e-10
1,2.3049834e-07
0,1.9055056e-10
0,4.1703396e-07
0,1.0780801e-08
0,7.2943095e-08
0,4.808392e-10
1,9.642904e-07
1,1.4748872e-09
0,3.052709e-12
0,2.9062326e-09
1,3.658585e-09
0,1.0711444e-07
0,8.311002e-08
0,5.9592425e-10
0,1.2178911e-07
1,0.00039740436
0,9.097585e-09
0,3.0939633e-09
0,6.2305794e-08
0,1.18602065e-05
1,2.733712e-09
1,2.4782345e-09
1,2.7742174e-06
1,1.0113901e-08
1,1.7464865e-07
0,2.5635887e-07
1,6.883095e-10
0,5.08399e-08
1,2.4055008e-11
0,1.3647463e-07
1,6.457786e-05
0,8.7451904e-13
1,4.6564142e-05
0,2.9458231e-09
1,2.29864e-06
1,1.0211919e-09
0,3.109643e-08
1,4.0918108e-06
0,3.770636e-07
1,1.6984306e-05
1,3.1650205e-10
0,2.1391452e-08
1,6.5578676e-10
1,1.177974e-06
0,5.773445e-08
1,1.7529164e-08
1,4.036349e-10
0,9.074112e-07
0,2.0254994e-07
0,1.3539826e-09
0,4.0595424e-10
0,2.7189823e-11
0,2.2946124e-05
0,3.0012497e-09
1,4.1115095e-06
0,2.9356556e-08
1,7.317128e-10
1,0.14111222
1,1.6165841e-09
1,7.7755535e-09
1,3.803072e-05
0,5.7113786e-11
1,7.372442e-08
1,1.773533e-07
0,6.168889e-08
1,2.4746697e-07
0,1.3986468e-10
0,1.5658202e-08
0,4.0194417e-09
0,3.1027084e-10
0,6.6570904e-09
1,0.0034060352
0,6.355239e-11
0,6.2031e-10
0,1.8220495e-12
0,3.9081756e-09
0,1.4585978e-08
0,6.1070047e-12
0,4.110973e-12
1,0.00016748115
0,1.2812348e-10
0,6.871114e-11
1,0.0025237005
1,4.926105e-09
0,4.7659772e-11
1,6.7290964e-11
0,1.3139546e-10
0,1.4983761e-09
0,1.4634019e-08
0,1.1619682e-09
0,2.050325e-08
0,2.0535164e-10
0,9.641048e-14
1,0.019528838
1,2.9460606e-08
0,5.0297158e-09
0,4.9629435e-08
1,7.344533e-07
1,0.00033512356
1,8.108369e-07
1,9.877703e-06
1,4.336884e-10
0,3.8336318e-12
0,1.4128445e-07
1,7.661518e-13
0,6.636385e-10
1,1.7641841e-07
0,5.44233e-13
1,0.3528325
0,1.0419097e-06
1,1.8727837e-08
0,1.2857695e-09
1,1.8938158e-07
1,6.9893854e-06
0,2.7871263e-06
1,1.464548e-10
0,1.8505335e-09
0,1.2521478e-07
1,0.93124235
1,1.5983822e-08
0,8.494592e-10
1,3.543963e-05
0,7.083547e-07
0,1.2118387e-07
1,0.72783124
1,6.8857524e-08
0,2.3682685e-09
0,2.6790797e-08
0,1.8199439e-09
1,0.036605947
1,5.056359e-05
1,0.006117755
1,1.5156295e-11
0,3.9457632e-08
0,3.0851052e-10
1,2.3686525e-06
0,2.2161403e-11
0,4.970835e-12
1,5.0754343e-06
0,1.2576128e-08
1,3.3111126e-05
0,2.0680302e-06
0,2.980738e-11
0,6.967741e-09
0,3.0814602e-09
0,4.2832706e-09
0,5.811464e-11
0,3.4802692e-09
1,4.5691404e-08
0,8.110554e-08
1,1.387286e-10
0,4.482797e-09
0,6.1630273e-10
0,1.740973e-10
0,2.3795081e-07
0,4.346465e-10
0,1.832896e-09
0,3.263569e-11
0,4.8611902e-08
0,1.9105752e-10
1,4.4054405e-10
0,1.8501294e-11
0,4.4461334e-08
1,0.20178024
0,4.582874e-07
0,7.993645e-09
1,0.8147845
0,1.7428682e-08
0,1.7520525e-10
0,7.0720986e-08
1,1.9537008e-07
0,5.987418e-10
1,3.3754016e-08
1,7.0882444e-10
1,2.6085254e-07
0,1.5024536e-10
1,0.75515974
1,3.6429896e-07
0,7.53466e-12
0,3.5730707e-09
1,4.486013e-09
1,6.6992413e-07
1,1.3368077e-05
0,1.8511538e-10
0,2.0588607e-11
0,2.2555973e-09
0,5.948122e-11
0,3.51714e-08
0,1.5425936e-09
0,7.396545e-11
0,4.4709903e-08
1,3.5508766e-08
0,7.6705947e-10
1,0.0350984
0,1.1511353e-12
0,7.3981914e-07
1,4.5934084e-05
1,9.566645e-06
0,1.131781e-08
0,1.7779925e-08
0,5.754398e-10
0,2.6700759e-08
0,3.4904684e-08
1,8.024428e-06
1,0.7604337
1,6.837572e-10
1,0.0022700494
0,3.4840763e-12
0,1.1037387e-08
0,6.1631784e-14
0,1.061825e-09
0,1.2449847e-09
1,1.808448e-10
1,7.1254264e-10
0,1.286079e-08
1,3.2201447e-06
1,3.7786913e-12
1,1.8062469e-08
0,8.76819e-09
0,6.680395e-08
1,2.5537714e-10
0,1.0087996e-10
0,8.8437e-10
1,2.6752437e-05
1,8.625323e-09
0,2.54847e-08
0,2.6175632e-05
0,1.3943031e-07
0,2.7010594e-09
0,8.3430365e-08
0,2.821646e-09
1,1.2625667e-05
0,3.2476404e-08
0,1.9224083e-07
0,7.557261e-11
1,8.645669e-08
0,1.4837548e-10
0,1.0129855e-10
0,1.6638137e-06
1,1.1860996e-10
0,7.1626175e-08
0,6.779671e-08
0,9.841553e-11
1,2.461434e-10
0,1.08000684e-07
1,1.3202111e-08
1,5.82063e-10
0,3.5206452e-11
1,8.3920726e-10
1,1.7612143e-08
0,6.8172445e-10
0,2.0382598e-09
1,4.4506893e-07
1,3.0977532e-10
1,3.525139e-08
0,2.0239327e-10
1,1.6086211e-07
0,3.4929858e-08
0,7.252878e-10
0,3.406987e-11
1,8.153669e-09
0,7.9534495e-09
0,4.627938e-09
1,3.0405562e-07
0,3.1048417e-06
0,6.73096e-07
0,7.717276e-10
0,3.8787185e-08
0,1.0652481e-07
0,9.071926e-08
1,6.7885344e-07
0,7.272857e-09
1,6.6844077e-09
0,1.5122812e-07
1,8.0877214e-08
0,2.6121029e-11
1,3.7249118e-10
1,4.1794204e-10
0,3.6956053e-11
0,4.214165e-08
0,1.6658406e-08
0,2.586843e-10
0,2.879866e-10
0,2.0908886e-11
1,0.793303
0,4.3021312e-11
1,1.6425805e-07
1,3.998137e-06
0,1.8778e-10
1,8.948118e-10
0,5.3233137e-08
0,1.676012e-05
0,1.3064614e-12
0,3.2636444e-06
0,6.3122503e-09
1,3.4567652e-08
0,2.448087e-09
0,4.372126e-09
0,2.4252508e-11
0,5.907008e-09
0,1.6039028e-09
1,3.6872646e-07
0,2.5020994e-10
1,0.017613446
0,7.957898e-12
0,4.410016e-09
0,5.3770077e-09
0,7.3135525e-11
0,6.157695e-09
1,1.641509e-06
0,3.0179528e-10
0,4.964233e-11
1,7.177491e-10
0,1.04908165e-10
0,1.6239749e-11
1,5.2690683e-07
0,3.2987815e-09
1,2.1881371e-07
0,3.2105494e-09
1,3.4278894e-08
1,1.5503039e-09
1,1.2507974e-08
1,7.524188e-09
0,4.619218e-12
0,8.40274e-10
1,8.6309524e-07
0,9.027751e-09
0,1.2883666e-07
0,4.258807e-09
0,2.3261826e-08
0,2.4232754e-08
0,2.1708753e-09
0,1.5080621e-08
0,2.2613584e-07
0,1.3390181e-08
0,5.1604526e-10
1,0.8351075
0,6.0738e-10
0,2.6939963e-12
0,2.9621441e-10
0,1.11133724e-08
0,2.3564362e-09
0,2.6768925e-09
0,3.3105494e-09
0,4.1299802e-10
1,1.1956624e-05
0,8.7397595e-08
0,5.5899608e-11
0,3.8188878e-13
0,1.10908095e-05
1,2.9195181e-08
0,1.6028905e-09
1,3.6590038e-09
0,1.1351334e-07
0,3.2812123e-12
1,0.06815798
1,7.916486e-06
0,6.160126e-09
1,2.7514306e-08
0,1.0631736e-07
0,7.589468e-07
1,7.983715e-08
0,5.4672895e-13
0,4.1076045e-11
1,1.4173297e-10
0,3.3949834e-06
1,1.0098578e-07
0,2.2603304e-09
1,9.312196e-05
1,1.02576445e-08
0,2.4879204e-08
1,3.7191091e-06
1,0.00036909446
0,7.612525e-11
0,2.0147029e-08
0,8.0152166e-13
0,2.2067665e-12
1,2.403207e-08
0,6.512402e-12
0,1.3214693e-06
0,5.6113695e-05
1,8.641711e-06
0,5.4288865e-08
0,5.4055436e-09
1,3.7009694e-13
1,1.2557845e-07
1,4.2477136e-11
0,1.1191644e-09
0,6.204702e-12
1,8.229033e-10
0,1.2414093e-08
0,1.7032646e-08
0,1.24304655e-08
0,1.4502946e-12
0,2.6778475e-09
0,4.6125187e-08
1,1.0000647e-06
0,9.1894353e-10
0,1.5844852e-06
1,1.8007933e-06
0,2.9075244e-09
0,1.2008281e-09
0,2.6788913e-07
0,1.9916311e-05
0,2.3500904e-08
1,5.0672323e-08
0,1.3034391e-09
1,0.043205597
0,7.4782575e-10
0,1.00631015e-08
0,1.692266e-10
0,1.7093725e-09
0,1.8814434e-09
0,2.3599597e-07
0,1.516039e-12
0,2.853939e-08
0,3.4034855e-07
0,6.7366113e-07
0,9.13057e-11
0,6.391249e-10
0,6.0564986e-08
1,5.0660847e-11
1,4.0912043e-09
0,8.7979636e-08
0,1.4628893e-06
0,6.901236e-10
0,2.5194418e-09
0,3.47511e-08
0,6.8354973e-07
0,6.1092487e-10
0,5.4653526e-07
0,5.1211075e-09
1,9.5082913e-07
0,1.5758122e-08
0,4.310784e-09
0,3.7925152e-10
1,1.3765357e-06
1,0.09781255
0,1.999758e-10
0,2.5997923e-10
0,2.2785493e-09
1,1.1283837e-06
1,1.5141284e-09
1,3.0614206e-08
1,2.4081166e-08
0,1.0031491e-06
0,4.0351364e-12
0,1.1994927e-10
0,4.240353e-08
0,9.0354895e-08
0,2.4993776e-09
1,3.683633e-08
1,1.15411e-08
0,3.05198e-09
0,8.866578e-08
0,9.370779e-12
0,9.552306e-11
1,7.721914e-10
0,2.0967026e-07
0,1.7558001e-07
0,1.1056565e-11
1,2.5604792e-09
1,4.8094284e-10
0,1.1175902e-09
0,5.125521e-10
1,6.6724743e-07
0,9.535042e-09
0,6.121944e-12
1,0.0033597604
1,0.015229944
1,4.1460407e-06
0,1.9671692e-08
0,1.2405933e-07
1,2.5911231e-06
1,3.1101412e-05
1,1.0676529e-06
1,2.3908726e-07
0,1.3574529e-06
1,1.6333018e-09
0,1.4139033e-10
0,5.436756e-10
1,0.7611103
0,1.7497264e-08
0,3.2101326e-07
1,2.9862907e-08
0,9.834172e-09
1,4.0798116e-09
0,1.658768e-07
0,2.888826e-07
0,2.5548749e-08
0,8.2926686e-11
0,1.9762642e-10
0,1.0880662e-08
0,1.8265434e-10
0,1.2512138e-06
0,1.5415857e-08
0,1.5927651e-07
0,6.9910234e-13
0,6.040451e-12
0,4.6824282e-09
1,2.9902869e-05
0,1.5019852e-08
0,1.2024329e-12
0,8.964906e-11
1,4.4536144e-10
1,6.585757e-10
1,9.057331e-07
1,1.2950316e-08
0,1.0456507e-08
0,7.2625705e-13
1,2.7277742e-09
0,1.2108766e-09
0,1.5293226e-09
0,8.173907e-10
0,3.5354546e-08
0,2.0124679e-07
1,1.1539596e-09
1,1.1967732e-06
1,2.4197929e-08
1,1.282587e-10
0,2.107809e-08
1,1.1507413e-10
1,7.2165096e-07
1,0.0002663473
0,1.1647957e-08
0,3.3705264e-11
0,5.636918e-08
1,4.6710757e-06
0,1.2434882e-07
1,1.1783545e-07
0,1.3605566e-07
0,2.9338516e-09
0,4.7840513e-13
0,1.4971197e-12
0,7.420702e-09
0,7.370108e-08
1,6.4364514e-10
0,1.1747578e-08
1,3.6537887e-08
0,4.415108e-09
0,2.2633524e-11
0,1.2378197e-09
1,4.342012e-05
0,7.472297e-10
1,7.3349606e-06
1,9.928532e-06
0,7.081727e-11
1,8.278801e-09
0,4.0996073e-10
1,2.8462513e-05
1,1.1843672e-11
0,2.8729805e-10
1,3.194083e-06
0,5.9545355e-11
0,7.30151e-11
0,2.0611574e-13
0,4.762274e-13
0,6.9935904e-11
0,1.9930753e-06
0,8.7178967e-07
1,0.0005597421
0,3.770003e-08
1,2.1700927e-13
0,2.6010075e-10
0,1.4123166e-09
0,1.6320259e-08
0,3.6878088e-08
0,6.2416006e-10
1,1.432556e-06
0,8.0490475e-12
0,1.6130828e-12
0,6.3736243e-09
1,6.654046e-07
0,4.312366e-08
0,1.5298864e-08
0,2.3585764e-09
1,2.8796148e-09
0,3.05502e-09
0,1.5919155e-10
0,7.398432e-08
1,5.2866447e-08
1,1.4220332e-10
0,2.8792193e-09
1,3.4880326e-08
0,3.2895407e-08
0,4.5512854e-11
1,0.00045176153
0,4.562474e-07
0,3.026929e-10
1,3.269831e-11
0,2.4761005e-07
0,2.4058386e-09
1,2.235422e-07
1,2.5271925e-06
0,6.2414224e-10
0,2.3945113e-10
1,2.98012e-10
0,6.5183486e-10
0,4.4434156e-10
0,5.349176e-08
1,1.1699697e-05
0,1.6057985e-08
0,2.3787463e-06
1,8.746976e-09
0,2.878621e-09
0,2.4229344e-11
1,4.2553544e-05
1,8.788332e-09
0,2.3970397e-09
1,4.0039495e-07
0,6.2054335e-09
1,0.3280347
0,4.0768583e-08
0,2.183051e-08
0,3.2108421e-10
0,3.46938e-09
0,3.2346898e-07
0,1.5254779e-08
0,6.4097247e-12
1,4.694328e-10
0,2.6550375e-09
0,2.2229408e-07
0,4.25989e-08
1,3.7446317e-09
1,3.6584316e-09
1,2.2054145e-07
1,5.547895e-07
0,1.4801266e-12
0,1.9216513e-07
1,7.4534037e-06
0,3.1047045e-09
0,2.8299421e-08
1,8.127261e-12
1,3.0559706e-05
1,1.697395e-06
1,3.98878e-12
0,1.1890749e-08
1,4.7924016e-07
0,1.2600903e-09
0,1.023484e-07
0,2.6355782e-08
0,5.3777054e-09
0,2.0206213e-12
0,9.79932e-10
0,2.4611266e-08
0,1.3715933e-08
0,1.2563489e-09
0,3.580167e-08
0,8.722336e-09
0,8.4453106e-08
0,3.9734322e-09
0,7.8852744e-11
0,1.432381e-09
0,1.0684812e-08
0,2.2491677e-07
1,5.258033e-06
0,5.464738e-07
0,2.6328673e-10
0,1.7057971e-08
0,1.514433e-11
1,1.9347478e-07
1,1.8398692e-05
1,7.1638203e-07
0,3.018835e-09
1,2.6936519e-08
1,1.9093388e-08
0,2.1245476e-08
1,6.018403e-09
1,6.077119e-08
0,1.44347005e-08
0,6.171807e-12
0,5.2295436e-06
1,5.767485e-10
1,4.9667738e-06
1,0.00022006665
0,2.6723138e-11
0,1.6396474e-09
1,5.418809e-07
0,2.3232105e-09
0,1.1633609e-09
1,4.3793523e-07
0,5.825437e-11
0,2.3358837e-12
0,1.3621573e-07
0,1.2170953e-10
0,4.216969e-09
0,1.8558577e-08
1,4.368992e-09
0,6.414604e-08
0,1.5205011e-09
1,1.4940198e-07
1,8.818071e-12
0,4.0856968e-10
0,2.577994e-12
0,3.0197436e-10
0,1.865977e-08
0,4.5669943e-09
1,1.6379608e-06
1,2.9501697e-09
0,3.2751584e-09
0,3.7113957e-06
1,3.114006e-07
0,1.8247276e-08
